Unnamed: 0,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
0.02593440122044241,0,132,8,241,23,192,451,137,193,218,242,0.3013182674199623,46,15,14,365,136,5,0,0.9142857142857143,0.9150622876557192,0.9134948096885813,0.9142857142857143,0.9417249417249417,0.9234285714285715,1.0,1.0,1.0,0.808,0.9521969529697505,0.35714285714285715,0.0,0.0,2,0.05454545454545454,361,15,6,4,1,0.009197372780193834,0.009460305106671644,0.009328838943432739
0.033562166285278416,0,170,15,263,23,302,815,154,195,208,300,0.011299435028248588,46,14,14,207,173,22,0,0.9234285714285715,0.9150622876557192,0.922722029988466,0.9142857142857143,0.9125874125874126,0.9234285714285715,1.0,1.0,1.0,0.8,0.9503201589754913,0.39285714285714285,0.0,0.0,1,0.03636363636363636,205,14,24,22,1,0.009218407366312058,0.009218407366312058,0.009218407366312058
0.04042715484363082,0,174,30,475,23,248,1,152,111,90,329,0.0009416195856873823,46,25,12,310,178,21,0,0.9337142857142857,0.9252548131370328,0.9134948096885813,0.9234285714285715,0.9125874125874126,0.8857142857142857,1.0,1.0,1.0,0.8,0.9485537646279533,0.4285714285714285,0.0,0.0,2,0.0,309,24,3,19,1,0.007356846494849156,0.009986169759627267,0.008671508127238211
0.04271548436308162,0,138,8,514,23,78,452,142,205,218,260,0.3013182674199623,46,15,14,39,145,5,4,0.8948571428571429,0.9150622876557192,0.9134948096885813,0.9234285714285715,0.9324009324009324,0.9051428571428571,1.0,1.0,1.0,0.8,0.947560167807463,0.35714285714285715,0.0,0.0,2,0.07272727272727272,38,15,6,4,1,0.009460305106671644,0.01051203441258289,0.009986169759627267
0.043478260869565216,0,165,9,513,23,67,210,216,282,1,538,0.14124293785310735,3,3,11,263,172,2,4,0.8948571428571429,0.9060022650056625,0.922722029988466,0.9337142857142857,0.9125874125874126,0.9142857142857143,1.0,1.0,1.0,0.8,0.947560167807463,0.4285714285714285,0.0,0.0,2,0.05454545454545454,263,3,22,12,0,0.008008918664514128,0.008008918664514128,0.008008918664514128
0.04729214340198322,0,24,7,130,23,237,150,13,133,14,40,0.2589453860640301,22,19,12,346,24,2,4,0.9051428571428571,0.9252548131370328,0.922722029988466,0.9051428571428571,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.8,0.9448001766394347,0.35714285714285715,0.0,0.0,0,0.05454545454545454,344,18,9,0,1,0.007882711147804778,0.007882711147804778,0.007882711147804778
0.04805491990846682,0,187,7,195,23,20,1,162,89,19,476,0.017890772128060263,3,19,11,170,188,2,3,0.8948571428571429,0.9060022650056625,0.922722029988466,0.8857142857142857,0.923076923076923,0.9337142857142857,1.0,1.0,1.0,0.792,0.9448001766394347,0.39285714285714285,0.0,0.0,2,0.0,170,18,9,0,1,0.006830981841893533,0.007356846494849156,0.007093914168371344
0.05034324942791762,0,92,15,253,23,231,651,99,217,148,352,0.015065913370998116,46,6,14,414,95,22,0,0.9051428571428571,0.8969422423556058,0.9031141868512111,0.9234285714285715,0.9125874125874126,0.9051428571428571,1.0,1.0,1.0,0.8,0.9439169794656658,0.35714285714285715,0.0,0.0,2,0.05454545454545454,409,6,28,23,1,0.009986169759627267,0.009986169759627267,0.009986169759627267
0.05110602593440122,0,23,8,514,23,49,453,12,205,218,55,0.3013182674199623,46,15,16,372,23,15,0,0.8948571428571429,0.9060022650056625,0.9031141868512111,0.9051428571428571,0.9125874125874126,0.9234285714285715,1.0,1.0,1.0,0.8,0.9439169794656658,0.4285714285714285,0.0,0.0,2,0.12727272727272726,368,15,6,4,1,0.009460305106671644,0.01051203441258289,0.009986169759627267
0.05415713196033562,0,121,30,70,23,212,1,129,221,135,115,0.14124293785310735,46,25,12,301,130,21,4,0.9234285714285715,0.9060022650056625,0.9031141868512111,0.8765714285714286,0.9324009324009324,0.8948571428571429,1.0,1.0,1.0,0.8,0.9430337822918967,0.4285714285714285,0.0,0.0,2,0.09090909090909091,300,24,3,19,1,0.010249102086105077,0.010249102086105077,0.010249102086105077
0.05568268497330282,0,223,0,171,23,49,16,179,70,273,312,0.004708097928436911,46,16,9,119,219,2,3,0.9142857142857143,0.9060022650056625,0.922722029988466,0.8765714285714286,0.9032634032634033,0.9142857142857143,1.0,1.0,1.0,0.8,0.9430337822918967,0.39285714285714285,0.0,0.0,0,0.01818181818181818,116,16,14,17,1,0.0065680495154157225,0.0065680495154157225,0.0065680495154157225
0.057208237986270026,0,302,2,421,213,328,1,263,183,324,503,0.002824858757062147,46,26,16,45,304,3,0,0.9142857142857143,0.9060022650056625,0.922722029988466,0.8948571428571429,0.9125874125874126,0.8857142857142857,1.0,1.0,1.0,0.792,0.9420401854714064,0.35714285714285715,0.0,0.0,2,0.0,44,25,16,25,1,0.008934440453716023,0.008934440453716023,0.008934440453716023
0.06407322654462243,0,97,3,514,23,387,596,107,150,254,644,0.2589453860640301,51,2,16,50,99,5,4,0.9337142857142857,0.8969422423556058,0.9031141868512111,0.9142857142857143,0.8834498834498834,0.8948571428571429,1.0,1.0,1.0,0.792,0.9411569882976375,0.39285714285714285,0.0,0.0,2,0.0,47,2,27,11,1,0.00814564347428259,0.00814564347428259,0.00814564347428259
0.06483600305110603,0,59,3,514,23,389,628,91,146,254,352,0.23540489642184556,51,2,14,180,64,5,0,0.8662857142857143,0.9150622876557192,0.9134948096885813,0.8948571428571429,0.9324009324009324,0.9051428571428571,1.0,1.0,1.0,0.792,0.9411569882976375,0.4285714285714285,0.0,0.0,2,0.03636363636363636,179,2,27,11,1,0.00814564347428259,0.00814564347428259,0.00814564347428259
0.06559877955758962,0,221,13,514,23,49,1,178,69,162,352,0.05084745762711865,46,19,11,468,225,26,3,0.8857142857142857,0.8867497168742922,0.8846597462514417,0.9142857142857143,0.9417249417249417,0.8948571428571429,1.0,1.0,1.0,0.8,0.9402737911238684,0.39285714285714285,0.0,0.0,2,0.05454545454545454,465,18,9,0,1,0.0065680495154157225,0.007356846494849156,0.006962448005132439
0.07322654462242563,0,181,30,377,152,255,1,160,199,92,340,0.18832391713747645,46,25,18,252,184,21,4,0.9337142857142857,0.8969422423556058,0.8938869665513264,0.8857142857142857,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.8,0.9383969971296092,0.39285714285714285,0.0,0.0,2,0.01818181818181818,251,24,3,19,1,0.009460305106671644,0.009460305106671644,0.009460305106671644
0.07780320366132723,0,223,0,480,23,49,27,179,35,106,261,0.02919020715630885,46,16,11,154,219,14,0,0.9142857142857143,0.9060022650056625,0.9031141868512111,0.8948571428571429,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.8,0.9383969971296092,0.4285714285714285,0.0,0.0,2,0.05454545454545454,151,16,14,17,1,0.005779252535982289,0.005779252535982289,0.005779252535982289
0.08161708619374523,0,239,3,514,23,49,559,203,370,117,352,0.23728813559322035,51,2,16,502,248,5,4,0.9051428571428571,0.8867497168742922,0.8938869665513264,0.8948571428571429,0.9032634032634033,0.9142857142857143,1.0,1.0,1.0,0.783,0.9375137999558402,0.4285714285714285,0.0,0.0,2,0.01818181818181818,501,2,27,11,1,0.0084085758007604,0.010249102086105077,0.009328838943432739
0.08237986270022883,0,185,27,30,23,32,822,231,321,199,547,0.018832391713747645,37,19,16,327,190,27,3,0.8765714285714286,0.8867497168742922,0.922722029988466,0.8662857142857143,0.9324009324009324,0.9051428571428571,1.0,1.0,1.0,0.792,0.9375137999558402,0.39285714285714285,0.0,0.0,2,0.0,324,18,9,0,1,0.004201658577115422,0.004201658577115422,0.004201658577115422
0.08314263920671243,0,280,28,244,23,377,759,234,172,173,244,0.12617702448210924,46,1,14,100,284,15,4,0.9142857142857143,0.8867497168742922,0.9031141868512111,0.9051428571428571,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.783,0.9375137999558402,0.4285714285714285,0.0,0.0,2,0.03636363636363636,100,1,1,20,1,0.008513748731351524,0.008513748731351524,0.008513748731351524
0.08390541571319603,0,239,3,514,23,49,515,203,370,117,342,0.047080979284369114,51,2,11,98,248,5,4,0.8857142857142857,0.8969422423556058,0.9031141868512111,0.8857142857142857,0.9032634032634033,0.9142857142857143,1.0,1.0,1.0,0.792,0.9375137999558402,0.39285714285714285,0.0,0.0,2,0.05454545454545454,98,2,27,11,1,0.0084085758007604,0.010249102086105077,0.009328838943432739
0.08466819221967964,0,20,19,145,23,312,333,248,44,64,32,0.023540489642184557,3,0,11,227,10,27,3,0.8857142857142857,0.9060022650056625,0.8938869665513264,0.8948571428571429,0.8741258741258742,0.9051428571428571,1.0,1.0,1.0,0.817,0.9375137999558402,0.39285714285714285,0.0,0.0,2,0.0,226,0,15,1,1,0.006305117188937911,0.006305117188937911,0.006305117188937911
0.08543096872616324,0,223,0,162,23,49,14,179,59,273,225,0.003766478342749529,46,16,9,110,219,2,0,0.9142857142857143,0.8969422423556058,0.8938869665513264,0.8857142857142857,0.9324009324009324,0.8857142857142857,1.0,1.0,1.0,0.775,0.9375137999558402,0.39285714285714285,0.0,0.0,2,0.03636363636363636,110,16,14,17,1,0.006305117188937911,0.006305117188937911,0.006305117188937911
0.08619374523264683,0,223,0,477,23,49,11,179,12,273,525,0.009416195856873822,46,16,9,119,219,4,0,0.9142857142857143,0.9060022650056625,0.8938869665513264,0.9142857142857143,0.8741258741258742,0.8857142857142857,1.0,1.0,1.0,0.792,0.9375137999558402,0.4285714285714285,0.0,0.0,2,0.03636363636363636,116,16,14,17,1,0.0052533878830266665,0.0052533878830266665,0.0052533878830266665
0.09000762776506484,0,93,8,87,23,118,91,248,140,259,561,0.2824858757062147,44,12,6,284,96,5,4,0.8857142857142857,0.8969422423556058,0.9031141868512111,0.9051428571428571,0.9032634032634033,0.8765714285714286,1.0,1.0,1.0,0.8,0.93652020313535,0.35714285714285715,0.0,0.0,2,0.03636363636363636,282,12,21,9,1,0.007882711147804778,0.01051203441258289,0.009197372780193834
0.09077040427154844,0,235,8,87,23,118,91,248,140,259,561,0.2824858757062147,44,12,6,284,241,5,4,0.848,0.8969422423556058,0.9134948096885813,0.9142857142857143,0.9125874125874126,0.8948571428571429,1.0,1.0,1.0,0.792,0.93652020313535,0.35714285714285715,0.0,0.0,2,0.07272727272727272,282,12,21,9,1,0.007882711147804778,0.01051203441258289,0.009197372780193834
0.09153318077803203,0,304,29,365,190,277,1,164,28,292,419,0.047080979284369114,41,22,16,305,308,5,2,0.8857142857142857,0.8776896942242356,0.8938869665513264,0.8857142857142857,0.9324009324009324,0.8857142857142857,1.0,1.0,1.0,0.8,0.935637005961581,0.4285714285714285,0.0,0.0,2,0.0,304,21,17,18,1,0.006886933840968012,0.007093914168371344,0.006886933840968012
0.09229595728451563,0,188,15,275,23,341,795,29,199,208,319,0.14124293785310735,46,14,14,308,192,23,4,0.9051428571428571,0.8867497168742922,0.8742791234140715,0.9051428571428571,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.792,0.935637005961581,0.46428571428571425,0.0,0.0,2,0.0,284,14,24,22,1,0.009460305106671644,0.009460305106671644,0.009460305106671644
0.09305873379099924,0,41,11,65,23,80,379,31,122,168,473,0.2589453860640301,3,13,14,22,41,4,4,0.8948571428571429,0.8776896942242356,0.922722029988466,0.8765714285714286,0.8939393939393939,0.8765714285714286,1.0,1.0,1.0,0.817,0.935637005961581,0.39285714285714285,0.0,0.0,2,0.07272727272727272,21,13,23,13,1,0.007619778821326967,0.007619778821326967,0.007619778821326967
0.09610983981693363,0,258,13,484,23,410,1,200,44,286,496,0.0018832391713747645,3,21,18,466,269,10,4,0.9051428571428571,0.8867497168742922,0.8938869665513264,0.8857142857142857,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.792,0.9347538087878119,0.4285714285714285,0.0,0.0,2,0.12727272727272726,463,20,20,7,1,0.006305117188937911,0.006305117188937911,0.006305117188937911
0.09763539282990084,0,248,4,429,198,339,686,189,40,285,301,0.014124293785310734,50,20,16,513,254,4,4,0.9234285714285715,0.8776896942242356,0.8846597462514417,0.8948571428571429,0.8741258741258742,0.9051428571428571,1.0,1.0,1.0,0.792,0.9347538087878119,0.35714285714285715,0.0,0.0,0,0.03636363636363636,512,19,19,8,1,0.0060421848624601,0.0060421848624601,0.0060421848624601
0.09839816933638444,0,165,9,434,32,343,199,259,161,1,290,0.11299435028248588,32,3,16,286,172,2,4,0.8857142857142857,0.8867497168742922,0.8742791234140715,0.9142857142857143,0.923076923076923,0.8857142857142857,1.0,1.0,1.0,0.783,0.9347538087878119,0.35714285714285715,0.0,0.0,2,0.01818181818181818,285,3,22,12,1,0.0084085758007604,0.0084085758007604,0.0084085758007604
0.09916094584286804,0,98,4,90,23,130,684,79,190,285,132,0.047080979284369114,5,20,14,268,107,5,4,0.9337142857142857,0.9060022650056625,0.9031141868512111,0.8194285714285714,0.9125874125874126,0.8857142857142857,1.0,1.0,1.0,0.792,0.9347538087878119,0.4285714285714285,0.0,0.0,2,0.0,266,19,19,8,1,0.009197372780193834,0.009197372780193834,0.009197372780193834
0.09992372234935164,0,92,8,376,23,292,641,99,217,321,433,0.23540489642184556,31,6,14,414,95,7,4,0.9234285714285715,0.8867497168742922,0.8938869665513264,0.8948571428571429,0.8834498834498834,0.8765714285714286,1.0,1.0,1.0,0.792,0.9347538087878119,0.35714285714285715,0.0,0.0,2,0.05454545454545454,409,6,28,23,1,0.009986169759627267,0.009986169759627267,0.009986169759627267
0.10144927536231885,0,89,4,514,23,135,664,80,44,311,101,0.2589453860640301,3,20,14,377,93,4,4,0.9142857142857143,0.8584371460928653,0.9031141868512111,0.8857142857142857,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.8,0.9347538087878119,0.39285714285714285,0.0,0.0,2,0.07272727272727272,374,19,19,8,1,0.006305117188937911,0.006305117188937911,0.006305117188937911
0.10297482837528604,0,63,27,105,23,147,1,21,12,280,230,0.009416195856873822,31,6,13,111,54,27,4,0.9142857142857143,0.8969422423556058,0.8938869665513264,0.8857142857142857,0.9032634032634033,0.8857142857142857,1.0,1.0,1.0,0.775,0.9347538087878119,0.39285714285714285,0.0,0.0,2,0.0,111,6,28,23,1,0.0052533878830266665,0.0052533878830266665,0.0052533878830266665
0.10450038138825324,0,78,15,514,23,49,1,89,226,208,552,0.22128060263653485,46,22,11,530,80,22,4,0.8857142857142857,0.8969422423556058,0.9031141868512111,0.9142857142857143,0.8834498834498834,0.8857142857142857,1.0,1.0,1.0,0.783,0.9347538087878119,0.39285714285714285,0.0,0.0,1,0.0,529,21,17,18,1,0.01051203441258289,0.01051203441258289,0.01051203441258289
0.10526315789473684,0,165,9,8,23,49,279,248,264,217,13,0.23540489642184556,3,3,11,235,172,2,4,0.9142857142857143,0.8867497168742922,0.8846597462514417,0.8948571428571429,0.8939393939393939,0.9142857142857143,1.0,1.0,1.0,0.767,0.9347538087878119,0.39285714285714285,0.0,0.0,2,0.07272727272727272,235,3,22,12,0,0.006886933840968012,0.006886933840968012,0.006886933840968012
0.10602593440122045,0,165,9,513,23,67,209,216,282,1,538,0.11770244821092278,3,3,11,263,172,2,4,0.8765714285714286,0.8867497168742922,0.8846597462514417,0.9142857142857143,0.8939393939393939,0.8948571428571429,1.0,1.0,1.0,0.8,0.9347538087878119,0.4285714285714285,0.0,0.0,2,0.07272727272727272,263,3,22,12,0,0.008008918664514128,0.008008918664514128,0.008008918664514128
0.10678871090770405,0,229,19,135,23,93,711,187,44,98,278,0.07532956685499058,3,0,11,261,231,27,4,0.8948571428571429,0.8584371460928653,0.8846597462514417,0.9051428571428571,0.923076923076923,0.8948571428571429,1.0,1.0,1.0,0.792,0.9347538087878119,0.46428571428571425,0.0,0.0,2,0.05454545454545454,260,0,15,1,1,0.006305117188937911,0.006305117188937911,0.006305117188937911
0.10755148741418764,0,4,30,514,23,401,839,247,186,172,352,0.3013182674199623,46,1,11,124,1,15,4,0.9051428571428571,0.8867497168742922,0.8938869665513264,0.9051428571428571,0.8939393939393939,0.8857142857142857,1.0,1.0,1.0,0.783,0.9347538087878119,0.39285714285714285,0.0,0.0,0,0.05454545454545454,122,1,1,20,1,0.008934440453716023,0.009723237433149456,0.009328838943432739
0.10983981693363844,0,170,15,263,28,303,1,154,195,208,300,0.062146892655367235,46,14,11,169,173,23,4,0.9051428571428571,0.8776896942242356,0.9031141868512111,0.8857142857142857,0.8834498834498834,0.9051428571428571,1.0,1.0,1.0,0.783,0.9337602119673217,0.39285714285714285,0.0,0.0,0,0.09090909090909091,168,14,24,22,1,0.009218407366312058,0.009218407366312058,0.009218407366312058
0.11212814645308924,0,69,15,35,23,341,794,29,199,208,57,0.09416195856873823,46,14,12,244,73,19,4,0.8948571428571429,0.8867497168742922,0.9031141868512111,0.8857142857142857,0.8834498834498834,0.8948571428571429,1.0,1.0,1.0,0.792,0.9337602119673217,0.35714285714285715,0.0,0.0,1,0.03636363636363636,244,14,24,22,1,0.009460305106671644,0.009460305106671644,0.009460305106671644
0.11289092295957284,0,165,9,132,23,166,301,7,284,128,513,0.23540489642184556,50,3,14,428,172,17,4,0.8857142857142857,0.8867497168742922,0.8846597462514417,0.9051428571428571,0.9032634032634033,0.8948571428571429,1.0,1.0,1.0,0.783,0.9337602119673217,0.39285714285714285,0.0,0.0,2,0.01818181818181818,426,3,22,12,0,0.008008918664514128,0.008008918664514128,0.008008918664514128
0.11746758199847444,0,187,4,294,23,49,1,162,124,299,352,0.0009416195856873823,3,19,11,334,188,2,3,0.8857142857142857,0.8867497168742922,0.8938869665513264,0.9142857142857143,0.9125874125874126,0.8765714285714286,1.0,1.0,1.0,0.775,0.9337602119673217,0.4285714285714285,0.0,0.0,1,0.03636363636363636,333,18,9,0,1,0.007619778821326967,0.008934440453716023,0.008277109637521495
0.11823035850495804,0,97,3,514,23,389,585,107,203,117,644,0.23540489642184556,51,2,11,518,99,5,4,0.848,0.8686296715741789,0.8938869665513264,0.8857142857142857,0.9417249417249417,0.8948571428571429,1.0,1.0,1.0,0.808,0.9337602119673217,0.39285714285714285,0.0,0.0,2,0.10909090909090909,517,2,27,11,1,0.009460305106671644,0.009460305106671644,0.009460305106671644
0.11899313501144165,0,223,0,166,23,49,13,179,88,302,247,0.03483992467043315,46,16,9,110,219,2,3,0.9142857142857143,0.9060022650056625,0.8938869665513264,0.8857142857142857,0.8834498834498834,0.8857142857142857,1.0,1.0,1.0,0.775,0.9337602119673217,0.4285714285714285,0.0,0.0,2,0.03636363636363636,110,16,14,17,1,0.006830981841893533,0.006830981841893533,0.006830981841893533
0.12051868802440885,0,200,4,514,194,62,660,20,44,303,601,0.2589453860640301,19,20,22,470,209,5,4,0.9051428571428571,0.8686296715741789,0.9134948096885813,0.8857142857142857,0.8939393939393939,0.8662857142857143,1.0,1.0,1.0,0.8,0.9328770147935527,0.35714285714285715,0.0,0.0,1,0.03636363636363636,467,19,19,8,1,0.006305117188937911,0.006305117188937911,0.006305117188937911
